Player,Born,Rk,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,xA,A-xAG,KP,01-Mar,PPA,CrsPA,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,Rk_stats_playing_time,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Market_Value_Million_EUR,Single_Pos,Predicted_Single_Pos,Single_Pos_Encoded,Age_Category,age_category_weight,Age_Description,Predicted_Value,Undervaluation,undervaluation,Valuation_Category
Abdoulaye Keita,2002.0,1335.0,es ESP,"FW,MF",Getafe,es La Liga,21.0,3,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.0,0.05,2,0,0.0,1.89,0.0,0.0,0.2717892800840777,25.8,0,0.02,0.0,0.0,15,27,55.6,257,66,0.1,0.0,0.0,3.0,1.0,1.0,26.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0.0,1.0,1.0,4.0,50.0,2.0,1.0,0.0,1.0,0,2,3,0,41,3.0,10.0,19.0,12.0,1.0,41.0,3.0,1.0,33.3,2.0,66.7,22,84.0,24.0,0.0,0.0,3.0,3.0,25,1652.0,32.0,2.8,54.0,0.0,2.0,21.0,9.0,1.0,0.0,0.0,0.0,0.0,0.14,0.6,2.5,-1.9,-1.81,0.0,6,0.0,0.0,0,0,0,6,3,3.0,50.0,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,11.876811594202898,FW,Midfielder,1,Prospect (<=21),0.9841782348311271,Young,,,,
Abdoulaye Niakhate Ndiaye,2002.0,1895.0,sn SEN,DF,Brest,fr Ligue 1,22.0,22,19,1707,19.0,1,0,1,1,0,0,4,1,1.0,1.0,0.0,1.0,5,39,4,0.05,0.05,11,2,18.2,0.58,0.11,0.09,0.5,9.1,0,0.09,0.0,0.0,804,931,86.4,15938,5904,0.2,0.0,1.0,36.0,2.0,0.0,888.0,41.0,36.0,0.0,8.0,2,1.0,0.0,0.0,0.0,0.0,2.0,5,11,0.58,6.0,1.0,0.0,2.0,2.0,0.0,0,0.0,49,33,36.0,12.0,1.0,37.0,67.6,12.0,29.0,17.0,12.0,11,60,144,3,1203,192.0,726.0,448.0,33.0,21.0,1203.0,8.0,2.0,25.0,6.0,75.0,598,3157.0,1594.0,2.0,0.0,15.0,5.0,740,2337.0,78.0,55.8,86.0,17.0,3.0,26.0,6.0,1.86,32.0,29.0,3.0,0.16,0.82,22.8,33.6,-10.7,-0.57,0.0,20,18.0,0.0,0,2,0,72,46,35.0,56.8,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,4.0,DF,Defender,0,Developing (22-24),1.3390469607992679,Developing,5.048447782942936,1.0484477829429355,-1.0484477829429357,Slightly Overvalued
Abdoulaye Touré,1994.0,2617.0,gn GUI,MF,Le Havre,fr Ligue 1,30.0,28,26,2324,25.8,10,1,11,2,8,9,5,0,9.4,2.2,0.4,2.6,17,109,28,0.12,0.38,38,6,15.8,1.47,0.23,0.05,0.33,25.4,0,0.06,0.6,-0.2,868,1059,82.0,16170,4315,1.1,0.6,7.0,90.0,10.0,5.0,1040.0,13.0,12.0,3.0,12.0,11,0.0,0.0,0.0,0.0,0.0,6.0,8,49,1.9,35.0,0.0,1.0,5.0,7.0,1.0,5,0.19,61,34,31.0,21.0,9.0,59.0,55.9,26.0,36.0,19.0,17.0,34,95,42,5,1354,78.0,378.0,784.0,206.0,28.0,1345.0,33.0,17.0,51.5,12.0,36.4,714,3506.0,1521.0,14.0,0.0,29.0,30.0,832,3217.0,83.0,75.9,87.0,17.0,2.0,27.0,0.0,0.93,29.0,57.0,-28.0,-1.08,-0.72,30.9,50.7,-19.9,-0.77,0.0,30,45.0,1.0,1,0,0,160,30,19.0,61.2,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,3.0,MF,Midfielder,3,Veteran (30+),0.4221932866064475,Veteran,3.1228115585747767,0.1228115585747766,-0.12281155857477666,Fairly Rated
Abdoulie Ceesay,2004.0,518.0,gm GAM,FW,St. Pauli,de Bundesliga,20.0,7,0,60,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,8,0.0,0.03,0,0,29.958839406207826,0.0,0.0,0.0804408457040036,0.2717892800840777,17.289428699955014,0,0.09421727395411605,0.0,0.0,8,14,57.1,70,2,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.48,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,3,1.0,1.0,1.0,3.0,66.7,1.0,2.0,0.0,2.0,0,3,1,0,26,0.0,2.0,13.0,11.0,2.0,26.0,0.0,0.0,45.44540705267741,0.0,45.576578145407055,12,32.0,3.0,0.0,0.0,4.0,3.0,18,640.0,9.0,2.0,78.02246011754828,0.0,7.0,9.0,7.0,0.43,2.0,1.0,1.0,1.5,1.92,1.4,1.4,0.0,-0.01,0.0,2,3.0,0.0,0,0,0,4,0,6.0,0.0,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,0.5,FW,Forward,1,Prospect (<=21),0.9841782348311271,Young,,,,
Abdukodir Khusanov,2004.0,1352.5,uz UZB,DF,Manchester City,eng Premier League,20.0,19,17,1478,8.2,0,0,0,0,0,0,3,1,0.1,0.1,0.2,0.35,3,68,8,0.0,0.035,7,4,33.35,0.365,0.185,0.0,0.0,24.25,2,0.03,-0.1,-0.1,843,943,89.6,15068,5745,0.15000000000000002,-0.2,2.0,31.0,2.0,0.5,453.0,18.0,9.5,0.0,2.0,6,5.5,0.0,0.0,0.0,0.0,0.5,6,16,0.9550000000000001,7.0,0.0,0.0,1.0,0.0,0.0,0,0.0,20,15,6.5,3.0,0.5,7.0,65.15,2.5,11.0,7.5,3.5,29,49,86,1,1128,67.5,270.0,266.5,32.5,2.5,564.0,1.5,0.5,50.0,1.0,50.0,613,1303.5,538.5,2.5,0.0,3.5,1.0,724,1670.5,79.5,23.299999999999997,85.5,7.5,1.0,9.0,2.5,1.645,10.0,7.5,2.5,0.32,-0.07999999999999999,11.65,10.05,1.7000000000000002,0.245,0.0,16,3.0,0.0,0,1,1,77,33,8.0,64.6,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,35.0,DF,Defender,0,Prospect (<=21),0.9841782348311271,Young,24.662975172803844,-10.337024827196156,10.337024827196156,Highly Undervalued
Abdul Fatawu Issahaku,2004.0,877.0,gh GHA,FW,Leicester City,eng Premier League,20.0,11,6,579,6.4,0,2,2,0,0,0,0,0,0.4,0.4,1.6,2.0,42,17,60,0.31,0.31,13,5,38.5,2.02,0.78,0.0,0.0,31.2,0,0.03,-0.4,-0.4,123,197,62.4,2150,601,1.4,0.4,6.0,7.0,7.0,2.0,186.0,11.0,1.0,2.0,2.0,30,9.0,1.0,0.0,0.0,0.0,0.0,18,17,2.64,10.0,0.0,2.0,1.0,4.0,0.0,3,0.47,21,15,13.0,2.0,6.0,19.0,57.9,8.0,7.0,0.0,7.0,4,25,12,0,326,19.0,73.0,114.0,157.0,26.0,326.0,69.0,29.0,42.0,28.0,40.6,217,1869.0,1055.0,24.0,15.0,18.0,12.0,216,1080.0,53.0,16.9,86.0,5.0,5.0,12.0,0.0,0.91,7.0,14.0,-7.0,-1.09,0.18,6.8,10.7,-3.9,-0.6,0.0,11,20.0,2.0,0,0,0,38,14,13.0,51.9,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,11.0,FW,Forward,1,Prospect (<=21),0.9841782348311271,Young,,,,
Abdul Mumin,1998.0,1818.0,gh GHA,DF,Rayo Vallecano,es La Liga,26.0,24,24,2017,22.4,2,1,3,2,0,0,6,1,0.6,0.6,0.2,0.8,12,40,6,0.13,0.03,10,3,30.0,0.45,0.13,0.2,0.67,12.9,0,0.06,1.4,1.4,900,1085,82.9,17231,7016,0.1,0.8,1.0,40.0,1.0,0.0,1017.0,65.0,25.0,0.0,8.0,6,1.0,0.0,0.0,0.0,0.0,3.0,4,11,0.49,10.0,0.0,0.0,0.0,1.0,0.0,3,0.13,37,25,30.0,7.0,0.0,27.0,63.0,10.0,40.0,29.0,11.0,23,60,125,0,1351,253.0,874.0,447.0,39.0,13.0,1351.0,10.0,5.0,50.0,4.0,40.0,725,3467.0,1525.0,5.0,2.0,16.0,5.0,819,2245.0,84.0,59.0,84.0,21.0,0.0,20.71093413689195,0.0,1.46,24.0,21.0,3.0,0.13,0.58,26.6,25.1,1.5,0.06,0.0,22,12.0,0.0,0,0,0,93,31,25.0,55.4,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,5.0,DF,Defender,0,Prime (25-29),1.0859280183645197,Prime,7.338029929453213,2.3380299294532128,-2.3380299294532128,Slightly Overvalued
Abdón Prats,1992.0,2149.0,es ESP,"FW,MF",Mallorca,es La Liga,31.0,24,3,456,5.1,2,0,2,1,1,1,4,0,2.2,1.5,0.1,1.6,0,7,14,0.2,0.47,13,4,30.8,2.57,0.79,0.08,0.25,14.7,0,0.11,-0.2,-0.5,58,87,66.7,837,164,0.1,-0.1,3.0,5.0,1.0,0.0,82.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.39,5.0,0.0,0.0,1.0,1.0,0.0,1,0.2,2,1,1.0,1.0,0.0,2.0,50.0,1.0,2.0,1.0,1.0,1,3,5,0,146,6.0,15.0,76.0,55.0,25.0,145.0,3.0,1.0,33.3,2.0,66.7,77,215.0,41.0,0.0,0.0,17.0,12.0,104,2652.0,19.0,13.3,72.0,1.0,21.0,11.0,8.0,1.38,7.0,6.0,1.0,0.2,0.5,7.7,6.9,0.8,0.16,0.0,6,19.0,2.0,1,0,0,13,19,32.0,37.3,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,1.2,FW,Forward,1,Veteran (30+),0.4221932866064475,Veteran,,,,
Abel,2000.0,11.0,es ESP,DF,Osasuna,es La Liga,23.0,35,20,2074,23.0,2,0,2,2,0,0,3,0,0.5,0.5,1.0,1.6,50,77,92,0.09,0.07,12,4,33.3,0.52,0.17,0.17,0.5,22.9,0,0.04,1.5,1.5,776,1071,72.5,12899,5046,1.5,-1.0,16.0,57.0,18.0,13.0,847.0,220.0,14.0,3.0,2.0,85,206.0,0.0,0.0,0.0,0.0,4.0,47,39,1.69,29.0,2.0,5.0,0.0,1.0,2.0,4,0.17,61,37,28.0,25.0,8.0,63.0,61.9,24.0,29.0,4.0,25.0,18,79,64,2,1322,65.0,370.0,605.0,357.0,19.0,1322.0,35.0,18.0,51.4,13.0,37.1,605,3269.0,1792.0,44.0,7.0,27.0,18.0,683,14.0,59.0,60.6,86.0,13.0,15.0,24.0,3.0,1.46,30.0,35.0,-5.0,-0.22,-0.28,25.7,34.4,-8.7,-0.38,0.0,25,32.0,3.0,0,1,0,106,20,17.0,54.1,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,11.876811594202898,DF,Defender,0,Developing (22-24),1.3390469607992679,Developing,,,,
Abel Ruiz,2000.0,2274.0,es ESP,FW,Girona,es La Liga,24.0,23,17,1346,15.0,4,0,4,3,1,2,3,0,4.6,3.0,0.5,3.5,21,23,71,0.2,0.34,21,7,33.3,1.4,0.47,0.14,0.43,14.0,0,0.14,-0.6,0.0,239,272,87.9,3608,480,0.7,-0.5,8.0,14.0,5.0,0.0,238.0,33.0,0.0,1.0,1.0,4,2.0,0.0,0.0,0.0,0.0,1.0,5,17,1.14,12.0,0.0,1.0,3.0,1.0,0.0,1,0.07,6,2,2.0,2.0,2.0,5.0,40.0,3.0,7.0,2.0,5.0,5,11,7,0,391,11.0,28.0,188.0,177.0,59.0,389.0,20.0,7.0,35.0,10.0,50.0,225,1274.0,413.0,12.0,10.0,32.0,18.0,281,2802.0,59.0,39.4,70.0,1.0,6.0,26.0,4.0,1.09,15.0,21.0,-6.0,-0.4,0.03,16.2,19.1,-2.9,-0.2,0.0,7,13.0,5.0,0,0,0,21,9,19.0,32.1,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,4.0,FW,Forward,1,Developing (22-24),1.3390469607992679,Developing,4.571142187933104,0.5711421879331038,-0.5711421879331038,Fairly Rated
Abner,2000.0,15.0,br BRA,DF,Lyon,fr Ligue 1,24.0,19,12,1090,12.1,1,1,2,1,0,0,1,0,0.6,0.6,1.1,1.7,31,66,55,0.17,0.14,7,3,42.9,0.58,0.25,0.14,0.33,17.7,0,0.08,0.4,0.4,568,675,84.1,8355,3494,2.3,-0.1,11.0,45.0,11.0,2.0,576.0,97.0,9.0,1.0,5.0,31,82.0,6.0,6.0,0.0,0.0,2.0,19,25,2.06,21.0,3.0,0.0,1.0,0.0,0.0,1,0.08,29,20,12.0,10.0,7.0,32.0,65.6,11.0,15.0,2.0,13.0,5,34,41,0,791,40.0,207.0,361.0,225.0,22.0,791.0,12.0,6.0,50.0,6.0,50.0,426,1926.0,1239.0,16.0,5.0,14.0,8.0,513,18.0,57.0,35.6,83.0,6.0,7.0,14.0,13.0,1.84,18.0,15.0,3.0,0.25,-0.48,21.3,15.5,5.8,0.48,0.0,16,4.0,0.0,0,0,0,45,7,9.0,43.8,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,7.0,DF,Defender,0,Developing (22-24),1.3390469607992679,Developing,8.583462901420909,1.5834629014209085,-1.5834629014209085,Slightly Overvalued
Aboubacar Bassinga,2005.0,258.0,ci CIV,MF,Las Palmas,es La Liga,19.0,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,29.958839406207826,0.0,0.0,0.0804408457040036,0.2717892800840777,17.289428699955014,0,0.09421727395411605,0.0,0.0,2,4,50.0,53,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,49.76326745164003,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,45.44540705267741,0.0,45.576578145407055,3,11.0,4.0,0.0,0.0,0.0,1.0,3,315.0,4.0,0.1,78.02246011754828,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.55,0.0,0.5,-0.5,-10.9,0.0,1,0.0,0.0,0,0,0,0,0,0.0,48.165207833733014,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,0.1,MF,Midfielder,3,Prospect (<=21),0.9841782348311271,Young,,,,
Achraf Hakimi,1998.0,1120.0,ma MAR,DF,Paris S-G,fr Ligue 1,25.0,25,24,2066,23.0,4,6,10,4,0,0,4,0,2.9,2.9,6.2,9.1,93,183,274,0.44,0.4,32,12,37.5,1.39,0.52,0.13,0.33,19.2,5,0.09,1.1,1.1,1898,2140,88.7,26053,7482,5.3,-0.2,50.0,138.0,37.0,9.0,1949.0,188.0,34.0,2.0,8.0,80,150.0,4.0,0.0,1.0,0.0,3.0,32,104,4.53,91.0,3.0,4.0,1.0,3.0,2.0,11,0.48,48,36,18.0,20.0,10.0,55.0,49.1,28.0,25.0,2.0,23.0,31,79,18,3,2371,40.0,430.0,980.0,974.0,81.0,2371.0,52.0,26.0,50.0,21.0,40.4,1384,6025.0,3501.0,57.0,21.0,38.0,15.0,1817,1380.0,83.0,67.5,85.0,20.0,1.0,17.0,2.0,2.64,65.0,20.0,45.0,1.96,0.87,64.6,20.1,44.6,1.94,0.0,19,25.0,8.0,0,0,0,136,9,12.0,42.9,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,80.0,DF,Defender,0,Prime (25-29),1.0859280183645197,Prime,66.72931143904194,-13.270688560958064,13.270688560958064,Highly Undervalued
Adam Armstrong,1997.0,153.0,eng ENG,"FW,MF",Southampton,eng Premier League,27.0,20,15,1248,13.9,2,2,4,2,0,1,4,0,3.3,2.3,1.2,3.5,25,21,79,0.29,0.32,25,7,28.0,1.8,0.5,0.08,0.29,16.6,0,0.09,-1.3,-0.3,231,288,80.2,3320,446,0.6,0.8,9.0,10.0,8.0,2.0,268.0,18.0,0.0,0.0,1.0,14,3.0,0.0,0.0,0.0,0.0,2.0,12,19,1.37,12.0,1.0,2.0,4.0,0.0,0.0,4,0.29,12,3,2.0,7.0,3.0,14.0,21.4,11.0,6.0,1.0,5.0,3,15,8,0,377,11.0,44.0,143.0,192.0,49.0,376.0,14.0,6.0,42.9,8.0,57.1,235,1324.0,599.0,13.0,6.0,11.0,18.0,286,192.0,62.0,36.5,75.0,4.0,5.0,25.0,4.0,0.3,7.0,35.0,-28.0,-2.02,-0.69,12.8,32.4,-19.6,-1.41,0.0,12,5.0,9.0,0,0,0,23,5,9.0,35.7,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,12.0,FW,Forward,1,Prime (25-29),1.0859280183645197,Prime,8.186530550915833,-3.813469449084167,3.8134694490841667,Slightly Undervalued
Adam Aznou,2006.0,189.5,ma MAR,DF,Valladolid,es La Liga,18.0,15,10,893,4.949999999999999,0,0,0,0,0,0,1,0,0.15,0.15,0.15,0.3,16,26,28,0.0,0.03,4,1,25.0,0.205,0.05,0.0,0.0,17.7,0,0.07,-0.15,-0.15,258,360,73.95,3838,1305,0.2,-0.15,3.0,9.0,2.0,1.0,138.5,39.0,4.5,0.0,0.0,13,33.5,1.0,1.0,0.0,0.0,2.5,12,16,0.82,5.5,1.5,1.0,0.0,0.0,0.0,0,0.0,28,21,10.0,4.0,0.0,21.5,48.8,11.0,12.0,4.0,8.0,10,38,31,0,526,20.0,96.0,124.0,50.0,6.0,263.0,20.5,9.5,46.3,7.5,36.6,231,694.5,410.0,4.0,1.5,14.0,6.0,242,234.5,38.0,13.100000000000001,79.0,3.5,2.5,19.0,6.5,1.54,3.5,12.5,-9.0,-6.115,-6.29,5.95,7.5,-1.55,-0.12,0.0,14,8.5,0.0,0,0,0,57,11,2.5,36.65,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,4.0,DF,Defender,0,Prospect (<=21),0.9841782348311271,Young,4.926569721774966,0.9265697217749658,-0.9265697217749658,Fairly Rated
